target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	2.5	0	0
ENSDART00000189431.1	11	2.25	0	0
ENSDART00000160762.2	345	91.0077	0	0
ENSDART00000170804.2	366	107.022	0	0
ENSDART00000165410.2	350	94.5581	0	0
ENSDART00000163675.2	339	86.688	0	0
ENSDART00000171132.2	338	85.9967	0	0
ENSDART00000172037.2	344	90.309	0	0
ENSDART00000161368.2	354	97.5808	0	0
ENSDART00000172374.2	355	98.3815	0	0
ENSDART00000167067.2	378	116.891	0	0
ENSDART00000161271.2	334	83.2876	0	0
ENSDART00000163938.2	366	107.022	0	0
ENSDART00000161622.2	445	177.644	0	0
ENSDART00000162257.2	426	159.803	0	0
ENSDART00000158119.2	318	73.2223	0	0
ENSDART00000169491.2	387	124.472	3	0.93883
ENSDART00000172528.2	396	132.237	1	0.294568
ENSDART00000166253.2	411	145.828	0	0
ENSDART00000160948.2	323	76.346	0	0
ENSDART00000161537.2	377	116.012	0	0
ENSDART00000159235.2	348	93.1625	0	0
ENSDART00000171772.2	483	214.457	0	0
ENSDART00000167404.2	357	99.9557	0	0
ENSDART00000171344.2	462	194.086	0	0
ENSDART00000168039.2	470	201.89	0	0
ENSDART00000157830.2	431	164.455	0	0
ENSDART00000166182.2	372	111.841	0	0
ENSDART00000167805.2	378	116.891	0	0
ENSDART00000159795.2	419	153.123	0	0
ENSDART00000160202.2	378	116.891	0	0
ENSDART00000163851.2	330	80.8322	0	0
ENSDART00000161463.2	417	151.317	0	0
ENSDART00000164491.2	366	107.022	0	0
ENSDART00000158772.2	348	93.1625	0	0
ENSDART00000167409.2	420	154.063	0	0
ENSDART00000160204.2	348	93.1625	1	0.418115
ENSDART00000166882.2	420	154.063	3	0.758508
ENSDART00000171020.2	383	121.037	0	0
ENSDART00000162456.2	366	107.022	0	0
ENSDART00000164309.2	390	127.031	0	0
ENSDART00000160996.2	369	109.43	0	0
ENSDART00000166892.2	332	82.1674	1	0.474065
ENSDART00000171613.2	393	129.582	0	0
ENSDART00000164961.2	357	99.9557	0	0
ENSDART00000164492.2	396	132.237	0	0
ENSDART00000158814.2	396	132.237	0	0
ENSDART00000171201.2	397	133.155	0	0
ENSDART00000164110.2	399	134.967	0	0
ENSDART00000166029.2	381	119.291	0	0
ENSDART00000165676.2	371	111.002	0	0
ENSDART00000163282.2	342	88.852	0	0
ENSDART00000167496.2	346	91.733	0	0
ENSDART00000164659.2	404	139.354	0	0
ENSDART00000164489.2	350	94.5581	0	0
ENSDART00000160625.2	413	147.665	0	0
ENSDART00000169436.2	387	124.472	0	0
ENSDART00000170399.2	380	118.453	0	0
ENSDART00000162378.2	358	100.711	1	0.386776
ENSDART00000169864.2	389	126.16	0	0
ENSDART00000164059.2	336	84.6314	0	0
ENSDART00000168607.2	375	114.429	0	0
ENSDART00000161399.2	381	119.291	0	0
ENSDART00000171483.2	397	133.155	2	0.585074
ENSDART00000171356.2	339	86.688	0	0
ENSDART00000172182.2	413	147.665	0	0
ENSDART00000113019.3	414	148.575	0	0
ENSDART00000170523.2	375	114.429	0	0
ENSDART00000160187.2	385	122.767	0	0
ENSDART00000114271.4	416	150.409	1	0.258979
ENSDART00000159161.2	423	156.934	0	0
ENSDART00000162061.2	314	70.7532	0	0
ENSDART00000169803.2	998	726.571	1	0.0536117
ENSDART00000170923.2	1670	1398.57	0	0
ENSDART00000171190.2	3169	2897.57	0	0
ENSDART00000165811.2	556	286.33	0	0
ENSDART00000167950.2	667	396.54	0	0
ENSDART00000007487.9	873	601.922	552.906	35.7807
ENSDART00000162972.3	1568	1296.57	232.606	6.98816
ENSDART00000171570.2	1371	1099.57	145.337	5.14863
ENSDART00000168177.2	3370	3098.57	2778.41	34.9279
ENSDART00000182440.1	3291	3019.57	8.79107	0.113405
ENSDART00000162709.3	4761	4489.57	1738.93	15.0874
ENSDART00000125149.3	3218	2946.57	0	0
ENSDART00000168926.2	1724	1452.57	450.915	12.0919
ENSDART00000169180.2	3210	2938.57	1296.98	17.1923
ENSDART00000165795.2	1002	730.571	3.25859	0.173742
ENSDART00000079649.6	641	370.769	4.74141	0.498128
ENSDART00000160925.2	4365	4093.57	1537.37	14.629
ENSDART00000188827.1	4409	4137.57	178.543	1.68087
ENSDART00000171098.2	437	170.169	14	3.20469
ENSDART00000159824.2	734	463.16	12	1.00923
ENSDART00000162187.2	63	27.7442	0	0
ENSDART00000161350.2	63	27.7442	0	0
ENSDART00000193555.1	66	29.5111	0	0
ENSDART00000161459.2	60	26	0	0
ENSDART00000184586.1	66	29.5111	0	0
ENSDART00000193441.1	66	29.5111	0	0
ENSDART00000185019.1	66	29.5111	0	0
ENSDART00000171681.2	60	26	0	0
ENSDART00000165172.2	63	27.7442	0	0
ENSDART00000170440.2	46	20.6786	0	0
ENSDART00000168126.2	57	26.3611	0	0
ENSDART00000182863.1	63	27.7442	0	0
ENSDART00000166020.2	66	29.5111	0	0
ENSDART00000190775.1	66	29.5111	0	0
ENSDART00000167303.2	63	27.7442	0	0
ENSDART00000157393.2	52	22.7059	0	0
ENSDART00000166828.2	63	27.7442	0	0
ENSDART00000159011.2	63	27.7442	0	0
ENSDART00000190235.1	66	29.5111	0	0
ENSDART00000190038.1	399	134.967	0.113568	0.0327768
ENSDART00000164894.2	66	29.5111	0	0
ENSDART00000170926.2	63	27.7442	0	0
ENSDART00000166210.2	60	26	0	0
ENSDART00000170448.2	57	26.3611	0	0
ENSDART00000171447.2	49	20.3333	0	0
ENSDART00000164734.2	55	25.0571	0	0
ENSDART00000167581.2	57	26.3611	0	0
ENSDART00000185656.1	66	29.5111	0	0
ENSDART00000186087.1	63	27.7442	0	0
ENSDART00000168960.2	63	27.7442	0	0
ENSDART00000161571.2	57	26.3611	0	0
ENSDART00000161136.2	63	27.7442	0	0
ENSDART00000161763.2	63	27.7442	0	0
ENSDART00000170691.2	63	27.7442	0	0
ENSDART00000191731.1	63	27.7442	0	0
ENSDART00000113547.3	903	631.823	22.875	1.41027
ENSDART00000159055.2	66	29.5111	0	0
ENSDART00000158148.2	63	27.7442	0	0
ENSDART00000167576.2	63	27.7442	0	0
ENSDART00000162921.2	60	26	0	0
ENSDART00000182846.1	63	27.7442	0	0
ENSDART00000191760.1	63	27.7442	0	0
ENSDART00000162352.2	60	26	0	0
ENSDART00000166454.2	57	26.3611	0	0
ENSDART00000180943.1	63	27.7442	0	0
ENSDART00000172223.2	56	25.3611	0	0
ENSDART00000166061.2	45	19.6786	0	0
ENSDART00000171126.2	60	26	0	0
ENSDART00000183757.1	63	27.7442	0	0
ENSDART00000159092.2	63	27.7442	0	0
ENSDART00000180403.1	63	27.7442	0	0
ENSDART00000192804.1	63	27.7442	0	0
ENSDART00000167932.2	60	26	0	0
ENSDART00000190928.1	66	29.5111	0	0
ENSDART00000158609.2	60	26	0	0
ENSDART00000192441.1	63	27.7442	0	0
ENSDART00000187002.1	896	624.823	0	0
ENSDART00000170206.2	61	26.381	0	0
ENSDART00000159979.2	60	26	0	0
ENSDART00000193507.1	66	29.5111	0	0
ENSDART00000159473.2	63	27.7442	0	0
ENSDART00000166370.2	63	27.7442	0	0
ENSDART00000181827.1	63	27.7442	0	0
ENSDART00000164120.2	63	27.7442	0	0
ENSDART00000168385.2	60	26	0	0
ENSDART00000170860.2	63	27.7442	0	0
ENSDART00000160505.2	60	26	0	0
ENSDART00000191315.1	976	704.571	0	0
ENSDART00000158978.2	907	635.823	0	0
ENSDART00000159628.2	63	27.7442	0	0
ENSDART00000171914.2	63	27.7442	0	0
ENSDART00000190142.1	66	29.5111	0	0
ENSDART00000163969.2	49	20.3333	0	0
ENSDART00000161690.2	63	27.7442	0	0
ENSDART00000186687.1	63	27.7442	0	0
ENSDART00000161734.2	64	27.5111	0	0
ENSDART00000160963.2	63	27.7442	0	0
ENSDART00000186681.1	66	29.5111	0	0
ENSDART00000164889.2	63	27.7442	0	0
ENSDART00000160161.2	46	20.6786	0	0
ENSDART00000162964.2	49	20.3333	0	0
ENSDART00000131829.2	803	532.107	322.794	23.63
ENSDART00000144883.3	780	509.107	990.715	75.8014
ENSDART00000156963.2	2986	2714.57	25.5311	0.366359
ENSDART00000161066.2	1110	838.571	0	0
ENSDART00000137179.2	1872	1600.57	4250.9	103.453
ENSDART00000100744.4	2099	1827.57	536.04	11.4251
ENSDART00000160393.2	1044	772.571	59.9328	3.02179
ENSDART00000167980.2	834	563.018	1450.45	100.35
ENSDART00000067621.6	4363	4091.57	1525.3	14.5212
ENSDART00000165084.2	5190	4918.57	41.5275	0.328877
ENSDART00000162322.2	873	601.922	265.783	17.1998
ENSDART00000190378.1	609	338.96	0	0
ENSDART00000144327.3	1479	1207.57	196.421	6.33597
ENSDART00000173911.2	412	146.771	0	0
ENSDART00000178732.2	2977	2705.57	0	0
