target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	3.4	0	0
ENSDART00000189431.1	11	4.4	0	0
ENSDART00000160762.2	345	95.2232	0	0
ENSDART00000170804.2	366	112.2	0	0
ENSDART00000165410.2	350	99.1395	1	0.710279
ENSDART00000163675.2	339	90.4079	0	0
ENSDART00000171132.2	338	89.6337	0	0
ENSDART00000172037.2	344	94.4309	2	1.49139
ENSDART00000161368.2	354	102.337	0	0
ENSDART00000172374.2	355	103.036	0	0
ENSDART00000167067.2	378	122.629	0	0
ENSDART00000161271.2	334	86.6351	0	0
ENSDART00000163938.2	366	112.2	0	0
ENSDART00000161622.2	445	185.575	0	0
ENSDART00000162257.2	426	167.15	0	0
ENSDART00000158119.2	318	75.3079	0	0
ENSDART00000169491.2	387	130.699	1	0.538769
ENSDART00000172528.2	396	138.892	0	0
ENSDART00000166253.2	411	152.878	0	0
ENSDART00000160948.2	323	78.6863	0	0
ENSDART00000161537.2	377	121.74	0	0
ENSDART00000159235.2	348	97.5611	0	0
ENSDART00000171772.2	483	222.861	0	0
ENSDART00000167404.2	357	104.655	0	0
ENSDART00000171344.2	462	202.159	0	0
ENSDART00000168039.2	470	210.051	0	0
ENSDART00000157830.2	431	172.008	0	0
ENSDART00000166182.2	372	117.313	0	0
ENSDART00000167805.2	378	122.629	0	0
ENSDART00000159795.2	419	160.491	0	0
ENSDART00000160202.2	378	122.629	0	0
ENSDART00000163851.2	330	83.73	0	0
ENSDART00000161463.2	417	158.533	0	0
ENSDART00000164491.2	366	112.2	0	0
ENSDART00000158772.2	348	97.5611	0	0
ENSDART00000167409.2	420	161.455	0	0
ENSDART00000160204.2	348	97.5611	0	0
ENSDART00000166882.2	420	161.455	0	0
ENSDART00000171020.2	383	127.04	0	0
ENSDART00000162456.2	366	112.2	0	0
ENSDART00000164309.2	390	133.427	0	0
ENSDART00000160996.2	369	114.719	0	0
ENSDART00000166892.2	332	85.148	0	0
ENSDART00000171613.2	393	136.144	2	1.03444
ENSDART00000164961.2	357	104.655	0	0
ENSDART00000164492.2	396	138.892	1	0.506988
ENSDART00000158814.2	396	138.892	0	0
ENSDART00000171201.2	397	139.836	0	0
ENSDART00000164110.2	399	141.692	0	0
ENSDART00000166029.2	381	125.239	0	0
ENSDART00000165676.2	371	116.419	0	0
ENSDART00000163282.2	342	92.7793	0	0
ENSDART00000167496.2	346	96.0006	0	0
ENSDART00000164659.2	404	146.29	0	0
ENSDART00000164489.2	350	99.1395	0	0
ENSDART00000160625.2	413	154.782	0	0
ENSDART00000169436.2	387	130.699	0	0
ENSDART00000170399.2	380	124.351	0	0
ENSDART00000162378.2	358	105.436	0	0
ENSDART00000169864.2	389	132.522	0	0
ENSDART00000164059.2	336	88.1245	0	0
ENSDART00000168607.2	375	119.942	0	0
ENSDART00000161399.2	381	125.239	0	0
ENSDART00000171483.2	397	139.836	2	1.00713
ENSDART00000171356.2	339	90.4079	0	0
ENSDART00000172182.2	413	154.782	0	0
ENSDART00000113019.3	414	155.7	0	0
ENSDART00000170523.2	375	119.942	0	0
ENSDART00000160187.2	385	128.856	0	0
ENSDART00000114271.4	416	157.589	0	0
ENSDART00000159161.2	423	164.34	0	0
ENSDART00000162061.2	314	72.6686	0	0
ENSDART00000169803.2	998	736.31	0	0
ENSDART00000170923.2	1670	1408.31	0	0
ENSDART00000171190.2	3169	2907.31	0	0
ENSDART00000165811.2	556	295.387	0	0
ENSDART00000167950.2	667	406.012	0	0
ENSDART00000007487.9	873	611.479	360.963	41.5678
ENSDART00000162972.3	1568	1306.31	91.7293	4.94467
ENSDART00000171570.2	1371	1109.31	67.5849	4.29015
ENSDART00000168177.2	3370	3108.31	1611.75	36.5132
ENSDART00000182440.1	3291	3029.31	0	0
ENSDART00000162709.3	4761	4499.31	1014	15.8696
ENSDART00000125149.3	3218	2956.31	0	0
ENSDART00000168926.2	1724	1462.31	568.198	27.3613
ENSDART00000169180.2	3210	2948.31	725.183	17.3201
ENSDART00000165795.2	1002	740.31	1.17617	0.111875
ENSDART00000079649.6	641	380.082	2.82383	0.523164
ENSDART00000160925.2	4365	4103.31	575.983	9.88442
ENSDART00000188827.1	4409	4147.31	36.4458	0.618809
ENSDART00000171098.2	437	177.831	1	0.395976
ENSDART00000159824.2	734	472.953	2.81528	0.419159
ENSDART00000162187.2	63	26.4068	0	0
ENSDART00000161350.2	63	26.4068	0	0
ENSDART00000193555.1	66	28.1129	0	0
ENSDART00000161459.2	60	24.2807	0	0
ENSDART00000184586.1	66	28.1129	0	0
ENSDART00000193441.1	66	28.1129	0	0
ENSDART00000185019.1	66	28.1129	0	0
ENSDART00000171681.2	60	24.2807	0	0
ENSDART00000165172.2	63	26.4068	0	0
ENSDART00000170440.2	46	18.6486	0	0
ENSDART00000168126.2	57	22.0727	0	0
ENSDART00000182863.1	63	26.4068	0	0
ENSDART00000166020.2	66	28.1129	0	0
ENSDART00000190775.1	66	28.1129	0	0
ENSDART00000167303.2	63	26.4068	0	0
ENSDART00000157393.2	52	20.2766	0	0
ENSDART00000166828.2	63	26.4068	0	0
ENSDART00000159011.2	63	26.4068	0	0
ENSDART00000190235.1	66	28.1129	0	0
ENSDART00000190038.1	399	141.692	0.985085	0.489558
ENSDART00000164894.2	66	28.1129	0	0
ENSDART00000170926.2	63	26.4068	0	0
ENSDART00000166210.2	60	24.2807	0	0
ENSDART00000170448.2	57	22.0727	0	0
ENSDART00000171447.2	49	18.5	0	0
ENSDART00000164734.2	55	20.8302	0	0
ENSDART00000167581.2	57	22.0727	0	0
ENSDART00000185656.1	66	28.1129	0	0
ENSDART00000186087.1	63	26.4068	0	0
ENSDART00000168960.2	63	26.4068	0	0
ENSDART00000161571.2	57	22.0727	0	0
ENSDART00000161136.2	63	26.4068	0	0
ENSDART00000161763.2	63	26.4068	0	0
ENSDART00000170691.2	63	26.4068	0	0
ENSDART00000191731.1	63	26.4068	0	0
ENSDART00000113547.3	903	641.398	10.7221	1.17715
ENSDART00000159055.2	66	28.1129	0	0
ENSDART00000158148.2	63	26.4068	0	0
ENSDART00000167576.2	63	26.4068	0	0
ENSDART00000162921.2	60	24.2807	0	0
ENSDART00000182846.1	63	26.4068	0	0
ENSDART00000191760.1	63	26.4068	0	0
ENSDART00000162352.2	60	24.2807	0	0
ENSDART00000166454.2	57	22.0727	0	0
ENSDART00000180943.1	63	26.4068	0.5	1.33331
ENSDART00000172223.2	56	21.0727	0	0
ENSDART00000166061.2	45	17.6486	0	0
ENSDART00000171126.2	60	24.2807	0	0
ENSDART00000183757.1	63	26.4068	0	0
ENSDART00000159092.2	63	26.4068	0	0
ENSDART00000180403.1	63	26.4068	0	0
ENSDART00000192804.1	63	26.4068	0	0
ENSDART00000167932.2	60	24.2807	0	0
ENSDART00000190928.1	66	28.1129	0	0
ENSDART00000158609.2	60	24.2807	0	0
ENSDART00000192441.1	63	26.4068	0	0
ENSDART00000187002.1	896	634.398	0	0
ENSDART00000170206.2	61	25.2807	0	0
ENSDART00000159979.2	60	24.2807	0	0
ENSDART00000193507.1	66	28.1129	0	0
ENSDART00000159473.2	63	26.4068	0	0
ENSDART00000166370.2	63	26.4068	0	0
ENSDART00000181827.1	63	26.4068	0	0
ENSDART00000164120.2	63	26.4068	0	0
ENSDART00000168385.2	60	24.2807	0	0
ENSDART00000170860.2	63	26.4068	0	0
ENSDART00000160505.2	60	24.2807	0	0
ENSDART00000191315.1	976	714.31	0	0
ENSDART00000158978.2	907	645.398	7.29277	0.795685
ENSDART00000159628.2	63	26.4068	0	0
ENSDART00000171914.2	63	26.4068	0	0
ENSDART00000190142.1	66	28.1129	0	0
ENSDART00000163969.2	49	18.5	0	0
ENSDART00000161690.2	63	26.4068	0	0
ENSDART00000186687.1	63	26.4068	0	0
ENSDART00000161734.2	64	26.541	0	0
ENSDART00000160963.2	63	26.4068	0	0
ENSDART00000186681.1	66	28.1129	0	0
ENSDART00000164889.2	63	26.4068	0	0
ENSDART00000160161.2	46	18.6486	0	0
ENSDART00000162964.2	49	18.5	0	0
ENSDART00000131829.2	803	541.686	107.256	13.9428
ENSDART00000144883.3	780	518.779	584.011	79.271
ENSDART00000156963.2	2986	2724.31	23.8396	0.616196
ENSDART00000161066.2	1110	848.31	0	0
ENSDART00000137179.2	1872	1610.31	2303.79	100.742
ENSDART00000100744.4	2099	1837.31	242.072	9.27765
ENSDART00000160393.2	1044	782.31	37.9279	3.41394
ENSDART00000167980.2	834	572.686	707.556	87.0001
ENSDART00000067621.6	4363	4101.31	867.918	14.9016
ENSDART00000165084.2	5190	4928.31	22.0552	0.31513
ENSDART00000162322.2	873	611.479	144.778	16.6724
ENSDART00000190378.1	609	348.144	0	0
ENSDART00000144327.3	1479	1217.31	143.049	8.27485
ENSDART00000173911.2	412	153.837	0	0
ENSDART00000178732.2	2977	2715.31	1.67148	0.0433469
ENSDART00000164747.2	1359	1097.31	0	0
ENSDART00000162001.2	500	239.65	0	0
ENSDART00000103397.6	1933	1671.31	555.622	23.4098
ENSDART00000113661.4	4484	4222.31	1.01304	0.0168947
ENSDART00000052422.3	1265	1003.31	106.844	7.4988
ENSDART00000047912.9	1997	1735.31	630.451	25.5829
ENSDART00000154987.3	8955	8693.31	288.12	2.3338
ENSDART00000108999.4	2067	1805.31	1.63637e-08	6.3827e-10
ENSDART00000080347.6	1924	1662.31	215.167	9.11463
ENSDART00000123238.3	2118	1856.31	5.33293	0.202298
ENSDART00000137120.2	456	196.299	54.7451	19.6382
ENSDART00000049291.5	2868	2606.31	1741.51	47.0517
ENSDART00000147621.2	757	495.869	566.013	80.3777
ENSDART00000156885.2	7386	7124.31	1156.06	11.4265
ENSDART00000157087.2	665	404.012	2.71658	0.473482
ENSDART00000176637.2	3999	3737.31	0	0
ENSDART00000159554.2	1007	745.31	0	0
ENSDART00000192041.1	525	264.495	0	0
ENSDART00000184520.1	837	575.686	0	0
ENSDART00000024330.9	3903	3641.31	176.27	3.40877
ENSDART00000173945.2	452	192.359	0	0
ENSDART00000172251.2	1479	1217.31	0	0
ENSDART00000155746.3	2001	1739.31	2065.41	83.6191
ENSDART00000154158.2	1350	1088.31	4027.72	260.605
ENSDART00000180571.1	1908	1646.31	0	0
ENSDART00000189685.1	622	361.098	0	0
ENSDART00000135009.2	659	398.065	0	0
ENSDART00000139795.2	1951	1689.31	1525.54	63.5904
ENSDART00000190366.1	1293	1031.31	0	0
ENSDART00000136751.2	726	464.974	0	0
ENSDART00000146364.3	4345	4083.31	1	0.017245
ENSDART00000175207.2	5260	4998.31	0	0
ENSDART00000140924.2	1187	925.31	117.968	8.97745
ENSDART00000066782.7	1940	1678.31	126.598	5.31164
ENSDART00000163816.2	2323	2061.31	0	0
ENSDART00000163956.2	2431	2169.31	0	0
ENSDART00000129910.3	980	718.31	433.794	42.5253
ENSDART00000139974.2	835	573.686	34.1383	4.19029
ENSDART00000030773.5	5649	5387.31	3347.03	43.7486
ENSDART00000171701.2	2346	2084.31	0	0
ENSDART00000097522.5	1492	1230.31	36.4322	2.0852
ENSDART00000127483.4	5851	5589.31	88.8813	1.11977
ENSDART00000183613.1	846	584.635	0	0
ENSDART00000142998.4	12194	11932.3	98.5943	0.581839
ENSDART00000182436.1	120	32.8306	0	0
ENSDART00000159675.3	1533	1271.31	0	0
ENSDART00000156526.3	3267	3005.31	22.0487	0.516619
ENSDART00000113185.4	3130	2868.31	107.673	2.64337
ENSDART00000148548.3	1617	1355.31	33.3735	1.73396
ENSDART00000171123.2	1156	894.31	58.2545	4.58688
ENSDART00000148879.2	651	390.065	15.274	2.75736
ENSDART00000145410.2	2756	2494.31	2.69991	0.0762211
ENSDART00000149204.3	1221	959.31	1.13469	0.0832906
ENSDART00000153303.2	280	54.1093	0	0
ENSDART00000149732.4	871	609.479	0	0
ENSDART00000153121.2	368	113.875	1.86531	1.15345
ENSDART00000090171.4	4438	4176.31	3830.54	64.5867
ENSDART00000132028.3	1779	1517.31	107.433	4.98587
ENSDART00000057257.5	816	554.686	0	0
ENSDART00000057697.6	1756	1494.31	7.36215	0.346928
ENSDART00000164426.2	1045	783.31	7.64725	0.68746
ENSDART00000017850.9	1583	1321.31	114.811	6.11862
ENSDART00000161797.3	1006	744.31	0	0
ENSDART00000173668.2	888	626.398	0	0
ENSDART00000173934.2	1118	856.31	0	0
ENSDART00000124091.3	653	392.065	33.9906	6.10487
ENSDART00000163388.2	199	34.8139	0	0
ENSDART00000146315.3	2622	2360.31	330.485	9.85958
ENSDART00000021121.8	1181	919.31	115.251	8.82796
ENSDART00000183937.1	893	631.398	0.961259	0.107205
