target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	6.66667	0	0
ENSDART00000189431.1	11	7.66667	0	0
ENSDART00000160762.2	345	98.1096	1	0.438183
ENSDART00000170804.2	366	115.196	0	0
ENSDART00000165410.2	350	102.171	1	0.420764
ENSDART00000163675.2	339	93.3537	1	0.460506
ENSDART00000171132.2	338	92.5668	0	0
ENSDART00000172037.2	344	97.293	3	1.32558
ENSDART00000161368.2	354	105.224	0	0
ENSDART00000172374.2	355	106.002	0.5	0.20278
ENSDART00000167067.2	378	125.639	0	0
ENSDART00000161271.2	334	89.5045	0	0
ENSDART00000163938.2	366	115.196	0	0
ENSDART00000161622.2	445	188.705	0	0
ENSDART00000162257.2	426	170.19	1	0.2526
ENSDART00000158119.2	318	78.2024	0	0
ENSDART00000169491.2	387	133.624	0	0
ENSDART00000172528.2	396	141.831	0	0
ENSDART00000166253.2	411	155.882	0	0
ENSDART00000160948.2	323	81.678	0	0
ENSDART00000161537.2	377	124.744	0	0
ENSDART00000159235.2	348	100.487	0.5	0.213908
ENSDART00000171772.2	483	226.158	0	0
ENSDART00000167404.2	357	107.615	0	0
ENSDART00000171344.2	462	205.334	0	0
ENSDART00000168039.2	470	213.27	0	0
ENSDART00000157830.2	431	175.057	0	0
ENSDART00000166182.2	372	120.403	0	0
ENSDART00000167805.2	378	125.639	0	0
ENSDART00000159795.2	419	163.438	0	0
ENSDART00000160202.2	378	125.639	0	0
ENSDART00000163851.2	330	86.6111	0	0
ENSDART00000161463.2	417	161.588	0	0
ENSDART00000164491.2	366	115.196	0	0
ENSDART00000158772.2	348	100.487	0	0
ENSDART00000167409.2	420	164.396	0	0
ENSDART00000160204.2	348	100.487	0	0
ENSDART00000166882.2	420	164.396	0	0
ENSDART00000171020.2	383	130.057	0	0
ENSDART00000162456.2	366	115.196	0	0
ENSDART00000164309.2	390	136.343	0	0
ENSDART00000160996.2	369	117.819	0	0
ENSDART00000166892.2	332	88.0379	1.5	0.732468
ENSDART00000171613.2	393	139.028	3	0.927654
ENSDART00000164961.2	357	107.615	0	0
ENSDART00000164492.2	396	141.831	0	0
ENSDART00000158814.2	396	141.831	0	0
ENSDART00000171201.2	397	142.75	0	0
ENSDART00000164110.2	399	144.557	0	0
ENSDART00000166029.2	381	128.273	0	0
ENSDART00000165676.2	371	119.555	0	0
ENSDART00000163282.2	342	95.769	0	0
ENSDART00000167496.2	346	98.9143	0	0
ENSDART00000164659.2	404	149.299	0	0
ENSDART00000164489.2	350	102.171	2	0.841527
ENSDART00000160625.2	413	157.785	0	0
ENSDART00000169436.2	387	133.624	0	0
ENSDART00000170399.2	380	127.394	0	0
ENSDART00000162378.2	358	108.47	0	0
ENSDART00000169864.2	389	135.435	0	0
ENSDART00000164059.2	336	91.0663	0	0
ENSDART00000168607.2	375	122.992	0	0
ENSDART00000161399.2	381	128.273	0	0
ENSDART00000171483.2	397	142.75	0	0
ENSDART00000171356.2	339	93.3537	0	0
ENSDART00000172182.2	413	157.785	1	0.272459
ENSDART00000113019.3	414	158.753	0	0
ENSDART00000170523.2	375	122.992	0	0
ENSDART00000160187.2	385	131.852	0	0
ENSDART00000114271.4	416	160.638	0	0
ENSDART00000159161.2	423	167.268	0	0
ENSDART00000162061.2	314	75.5414	0	0
ENSDART00000169803.2	998	739.969	0	0
ENSDART00000170923.2	1670	1411.97	0	0
ENSDART00000171190.2	3169	2910.97	0	0
ENSDART00000165811.2	556	298.668	0	0
ENSDART00000167950.2	667	409.573	0	0
ENSDART00000007487.9	873	615.302	567.887	39.6772
ENSDART00000162972.3	1568	1309.97	133.334	4.3757
ENSDART00000171570.2	1371	1112.97	2.58639e-07	9.99028e-09
ENSDART00000168177.2	3370	3111.97	3071.59	42.4321
ENSDART00000182440.1	3291	3032.97	4.49378	0.0636959
ENSDART00000162709.3	4761	4502.97	1703.86	16.2668
ENSDART00000125149.3	3218	2959.97	0	0
ENSDART00000168926.2	1724	1465.97	1122.3	32.9118
ENSDART00000169180.2	3210	2951.97	1030.62	15.0091
ENSDART00000165795.2	1002	743.969	16	0.924555
ENSDART00000079649.6	641	383.614	0	0
ENSDART00000160925.2	4365	4106.97	1142.88	11.9632
ENSDART00000188827.1	4409	4150.97	101.364	1.04979
ENSDART00000171098.2	437	180.875	10	2.37678
ENSDART00000159824.2	734	476.415	12	1.08284
ENSDART00000162187.2	63	29.3429	0	0
ENSDART00000161350.2	63	29.3429	0	0
ENSDART00000193555.1	66	31.5	0	0
ENSDART00000161459.2	60	26.3429	0	0
ENSDART00000184586.1	66	31.5	0	0
ENSDART00000193441.1	66	31.5	0	0
ENSDART00000185019.1	66	31.5	0	0
ENSDART00000171681.2	60	26.3429	0	0
ENSDART00000165172.2	63	29.3429	0	0
ENSDART00000170440.2	46	19.5385	0	0
ENSDART00000168126.2	57	25.625	0	0
ENSDART00000182863.1	63	29.3429	0	0
ENSDART00000166020.2	66	31.5	0	0
ENSDART00000190775.1	66	31.5	0	0
ENSDART00000167303.2	63	29.3429	0	0
ENSDART00000157393.2	52	23.7857	0	0
ENSDART00000166828.2	63	29.3429	0	0
ENSDART00000159011.2	63	29.3429	0	0
ENSDART00000190235.1	66	31.5	0	0
ENSDART00000190038.1	399	144.557	3.78354	1.12519
ENSDART00000164894.2	66	31.5	0	0
ENSDART00000170926.2	63	29.3429	0	0
ENSDART00000166210.2	60	26.3429	0	0
ENSDART00000170448.2	57	25.625	0	0
ENSDART00000171447.2	49	22.5385	0	0
ENSDART00000164734.2	55	24.3871	0	0
ENSDART00000167581.2	57	25.625	0	0
ENSDART00000185656.1	66	31.5	0	0
ENSDART00000186087.1	63	29.3429	0	0
ENSDART00000168960.2	63	29.3429	0	0
ENSDART00000161571.2	57	25.625	0	0
ENSDART00000161136.2	63	29.3429	0	0
ENSDART00000161763.2	63	29.3429	0	0
ENSDART00000170691.2	63	29.3429	0	0
ENSDART00000191731.1	63	29.3429	0	0
ENSDART00000113547.3	903	645.205	32.1894	2.14478
ENSDART00000159055.2	66	31.5	0	0
ENSDART00000158148.2	63	29.3429	0	0
ENSDART00000167576.2	63	29.3429	0	0
ENSDART00000162921.2	60	26.3429	0	0
ENSDART00000182846.1	63	29.3429	0	0
ENSDART00000191760.1	63	29.3429	0	0
ENSDART00000162352.2	60	26.3429	0	0
ENSDART00000166454.2	57	25.625	0	0
ENSDART00000180943.1	63	29.3429	0	0
ENSDART00000172223.2	56	24.625	0	0
ENSDART00000166061.2	45	18.5385	0	0
ENSDART00000171126.2	60	26.3429	0	0
ENSDART00000183757.1	63	29.3429	0	0
ENSDART00000159092.2	63	29.3429	0	0
ENSDART00000180403.1	63	29.3429	0	0
ENSDART00000192804.1	63	29.3429	0	0
ENSDART00000167932.2	60	26.3429	0	0
ENSDART00000190928.1	66	31.5	0	0
ENSDART00000158609.2	60	26.3429	0	0
ENSDART00000192441.1	63	29.3429	0	0
ENSDART00000187002.1	896	638.237	0.000516597	3.47966e-05
ENSDART00000170206.2	61	27.3429	0	0
ENSDART00000159979.2	60	26.3429	0	0
ENSDART00000193507.1	66	31.5	0	0
ENSDART00000159473.2	63	29.3429	0	0
ENSDART00000166370.2	63	29.3429	0	0
ENSDART00000181827.1	63	29.3429	0	0
ENSDART00000164120.2	63	29.3429	0	0
ENSDART00000168385.2	60	26.3429	0.5	0.81597
ENSDART00000170860.2	63	29.3429	0	0
ENSDART00000160505.2	60	26.3429	0	0
ENSDART00000191315.1	976	717.969	0	0
ENSDART00000158978.2	907	649.106	0	0
ENSDART00000159628.2	63	29.3429	0	0
ENSDART00000171914.2	63	29.3429	0	0
ENSDART00000190142.1	66	31.5	0	0
ENSDART00000163969.2	49	22.5385	0	0
ENSDART00000161690.2	63	29.3429	0	0
ENSDART00000186687.1	63	29.3429	0	0
ENSDART00000161734.2	64	30.3429	0	0
ENSDART00000160963.2	63	29.3429	0	0
ENSDART00000186681.1	66	31.5	0	0
ENSDART00000164889.2	63	29.3429	0	0
ENSDART00000160161.2	46	19.5385	0	0
ENSDART00000162964.2	49	22.5385	0	0
ENSDART00000131829.2	803	545.39	205.216	16.176
ENSDART00000144883.3	780	522.39	1089.01	89.6196
ENSDART00000156963.2	2986	2727.97	35.3423	0.556958
ENSDART00000161066.2	1110	851.969	0	0
ENSDART00000137179.2	1872	1613.97	2723.22	72.5363
ENSDART00000100744.4	2099	1840.97	517.939	12.0948
ENSDART00000160393.2	1044	785.969	0	0
ENSDART00000167980.2	834	576.333	1531.23	114.218
ENSDART00000067621.6	4363	4104.97	1295.88	13.5713
ENSDART00000165084.2	5190	4931.97	8.1076	0.0706707
ENSDART00000162322.2	873	615.302	100.644	7.03184
ENSDART00000190378.1	609	351.652	0	0
ENSDART00000144327.3	1479	1220.97	193.982	6.83006
ENSDART00000173911.2	412	156.826	0	0
ENSDART00000178732.2	2977	2718.97	0	0
ENSDART00000164747.2	1359	1100.97	0	0
ENSDART00000162001.2	500	242.957	0	0
ENSDART00000103397.6	1933	1674.97	787.148	20.203
ENSDART00000113661.4	4484	4225.97	0	0
ENSDART00000052422.3	1265	1006.97	193.752	8.27176
ENSDART00000047912.9	1997	1738.97	1084.37	26.8073
ENSDART00000154987.3	8955	8696.97	224.146	1.10798
ENSDART00000108999.4	2067	1808.97	0	0
ENSDART00000080347.6	1924	1665.97	311.506	8.03835
ENSDART00000123238.3	2118	1859.97	0	0
ENSDART00000137120.2	456	199.437	115.427	24.881
ENSDART00000049291.5	2868	2609.97	2239.77	36.8923
ENSDART00000147621.2	757	499.39	973.703	83.8212
ENSDART00000156885.2	7386	7127.97	1291.83	7.79125
ENSDART00000157087.2	665	407.573	10.4035	1.09734
ENSDART00000176637.2	3999	3740.97	0	0
ENSDART00000159554.2	1007	748.969	0	0
ENSDART00000192041.1	525	267.826	0	0
ENSDART00000184520.1	837	579.333	0	0
ENSDART00000024330.9	3903	3644.97	308.666	3.64051
ENSDART00000173945.2	452	195.528	1.62591	0.357482
ENSDART00000172251.2	1479	1220.97	0	0
ENSDART00000155746.3	2001	1742.97	4030.44	99.4099
ENSDART00000154158.2	1350	1091.97	7188.32	282.999
ENSDART00000180571.1	1908	1649.97	0	0
ENSDART00000189685.1	622	364.652	0	0
ENSDART00000135009.2	659	401.593	0	0
ENSDART00000139795.2	1951	1692.97	286.489	7.27489
ENSDART00000190366.1	1293	1034.97	0	0
ENSDART00000136751.2	726	468.415	0	0
ENSDART00000146364.3	4345	4086.97	3	0.0315564
ENSDART00000175207.2	5260	5001.97	0	0
ENSDART00000140924.2	1187	928.969	95.4908	4.41904
ENSDART00000066782.7	1940	1681.97	103.858	2.65454
ENSDART00000163816.2	2323	2064.97	0	0
ENSDART00000163956.2	2431	2172.97	0	0
ENSDART00000129910.3	980	721.969	418.769	24.9358
ENSDART00000139974.2	835	577.333	47.7294	3.55408
ENSDART00000030773.5	5649	5390.97	5599.71	44.6546
ENSDART00000171701.2	2346	2087.97	0	0
ENSDART00000097522.5	1492	1233.97	61.7631	2.15175
ENSDART00000127483.4	5851	5592.97	130.177	1.0006
ENSDART00000183613.1	846	588.333	0	0
ENSDART00000142998.4	12194	11936	55.3434	0.199331
ENSDART00000182436.1	120	24.8911	0	0
ENSDART00000159675.3	1533	1274.97	0	0
ENSDART00000156526.3	3267	3008.97	25.1654	0.359545
ENSDART00000113185.4	3130	2871.97	196.835	2.94638
ENSDART00000148548.3	1617	1358.97	98.044	3.10155
ENSDART00000171123.2	1156	897.969	97.6423	4.6746
ENSDART00000148879.2	651	393.614	20.0129	2.18578
ENSDART00000145410.2	2756	2497.97	19.6257	0.337758
ENSDART00000149204.3	1221	962.969	1	0.0446432
ENSDART00000153303.2	280	56.8642	0	0
ENSDART00000149732.4	871	613.302	0	0
ENSDART00000153121.2	368	116.943	0	0
ENSDART00000090171.4	4438	4179.97	4844.75	49.8271
ENSDART00000132028.3	1779	1520.97	83.8747	2.37071
ENSDART00000057257.5	816	558.39	0	0
ENSDART00000057697.6	1756	1497.97	4.93713	0.14169
ENSDART00000164426.2	1045	786.969	0	0
ENSDART00000017850.9	1583	1324.97	111.677	3.62347
ENSDART00000161797.3	1006	747.969	0	0
ENSDART00000173668.2	888	630.302	0	0
ENSDART00000173934.2	1118	859.969	0	0
ENSDART00000124091.3	653	395.614	76	8.25866
ENSDART00000163388.2	199	34.2881	0	0
ENSDART00000146315.3	2622	2363.97	573.922	10.4371
ENSDART00000021121.8	1181	922.969	150.84	7.02582
ENSDART00000183937.1	893	635.302	3.11456	0.210758
ENSDART00000111512.4	6213	5954.97	83.8304	0.605187
ENSDART00000172678.2	1110	851.969	11.0125	0.555685
ENSDART00000151899.2	2789	2530.97	781.84	13.28
ENSDART00000152066.2	838	580.333	0	0
ENSDART00000041577.8	5802	5543.97	354.027	2.74525
ENSDART00000166519.2	588	330.652	36.0962	4.69308
ENSDART00000147618.2	808	550.39	0	0
ENSDART00000142716.2	673	415.573	0	0
ENSDART00000007053.9	2128	1869.97	806.035	18.5305
ENSDART00000126984.3	954	695.969	0	0
ENSDART00000124920.4	6674	6415.97	7.94894	0.0532616
ENSDART00000162639.3	1596	1337.97	0	0
ENSDART00000186786.1	7484	7225.97	311.913	1.85569
ENSDART00000147034.2	2816	2557.97	21.1041	0.354682
ENSDART00000021092.9	2140	1881.97	864.124	19.7393
ENSDART00000101204.4	3078	2819.97	404.119	6.16073
ENSDART00000167332.2	675	417.552	6.9211	0.712578
ENSDART00000168861.2	670	412.573	0	0
ENSDART00000143325.2	2207	1948.97	378.423	8.34719
ENSDART00000076696.6	2396	2137.97	7.30252	0.146838
ENSDART00000140081.2	6779	6520.97	55.0442	0.362883
ENSDART00000164542.2	1924	1665.97	0	0
ENSDART00000138182.3	6809	6550.97	1030.36	6.7616
ENSDART00000076687.4	2125	1866.97	0	0
ENSDART00000136342.3	1210	951.969	9.78254	0.44177
ENSDART00000154863.2	501	243.957	123.502	21.7634
ENSDART00000055611.7	981	722.969	1491.69	88.7008
ENSDART00000173471.2	785	527.39	0	0
ENSDART00000173809.2	2802	2543.97	59.8548	1.01147
ENSDART00000052906.6	6837	6578.97	0	0
