target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	5.75	0	0
ENSDART00000189431.1	11	5.6	0	0
ENSDART00000160762.2	345	98.8855	1	0.706932
ENSDART00000170804.2	366	115.927	0	0
ENSDART00000165410.2	350	102.993	0	0
ENSDART00000163675.2	339	94.2137	2	1.48397
ENSDART00000171132.2	338	93.4597	0	0
ENSDART00000172037.2	344	98.0911	0	0
ENSDART00000161368.2	354	106.193	0	0
ENSDART00000172374.2	355	107.006	0	0
ENSDART00000167067.2	378	126.499	0	0
ENSDART00000161271.2	334	90.4199	0	0
ENSDART00000163938.2	366	115.927	0	0
ENSDART00000161622.2	445	189.375	0	0
ENSDART00000162257.2	426	171.026	0	0
ENSDART00000158119.2	318	78.9501	0	0
ENSDART00000169491.2	387	134.582	1	0.519426
ENSDART00000172528.2	396	142.772	0	0
ENSDART00000166253.2	411	156.72	0	0
ENSDART00000160948.2	323	82.3526	0	0
ENSDART00000161537.2	377	125.636	0	0
ENSDART00000159235.2	348	101.306	0	0
ENSDART00000171772.2	483	226.678	0	0
ENSDART00000167404.2	357	108.602	0	0
ENSDART00000171344.2	462	206.011	0	0
ENSDART00000168039.2	470	213.829	0	0
ENSDART00000157830.2	431	175.786	0	0
ENSDART00000166182.2	372	121.075	0	0
ENSDART00000167805.2	378	126.499	0	0
ENSDART00000159795.2	419	164.274	0	0
ENSDART00000160202.2	378	126.499	0	0
ENSDART00000163851.2	330	87.3723	0	0
ENSDART00000161463.2	417	162.402	0	0
ENSDART00000164491.2	366	115.927	0	0
ENSDART00000158772.2	348	101.306	0	0
ENSDART00000167409.2	420	165.22	0	0
ENSDART00000160204.2	348	101.306	0	0
ENSDART00000166882.2	420	165.22	0	0
ENSDART00000171020.2	383	130.964	0	0
ENSDART00000162456.2	366	115.927	0	0
ENSDART00000164309.2	390	137.218	0	0
ENSDART00000160996.2	369	118.457	1	0.590134
ENSDART00000166892.2	332	88.9103	1	0.786245
ENSDART00000171613.2	393	140.03	1.76883	0.88303
ENSDART00000164961.2	357	108.602	0	0
ENSDART00000164492.2	396	142.772	2	0.97926
ENSDART00000158814.2	396	142.772	0	0
ENSDART00000171201.2	397	143.651	0	0
ENSDART00000164110.2	399	145.402	0	0
ENSDART00000166029.2	381	129.16	0	0
ENSDART00000165676.2	371	120.19	0	0
ENSDART00000163282.2	342	96.4161	0	0
ENSDART00000167496.2	346	99.6835	0	0
ENSDART00000164659.2	404	150.14	0	0
ENSDART00000164489.2	350	102.993	0	0
ENSDART00000160625.2	413	158.603	0	0
ENSDART00000169436.2	387	134.582	0	0
ENSDART00000170399.2	380	128.306	1	0.544833
ENSDART00000162378.2	358	109.385	0	0
ENSDART00000169864.2	389	136.333	0	0
ENSDART00000164059.2	336	91.9143	0	0
ENSDART00000168607.2	375	123.814	0	0
ENSDART00000161399.2	381	129.16	0	0
ENSDART00000171483.2	397	143.651	0	0
ENSDART00000171356.2	339	94.2137	0	0
ENSDART00000172182.2	413	158.603	0	0
ENSDART00000113019.3	414	159.529	1	0.438198
ENSDART00000170523.2	375	123.814	0	0
ENSDART00000160187.2	385	132.796	0	0
ENSDART00000114271.4	416	161.425	0	0
ENSDART00000159161.2	423	168.12	0	0
ENSDART00000162061.2	314	76.3753	0	0
ENSDART00000169803.2	998	740.169	0	0
ENSDART00000170923.2	1670	1412.17	0	0
ENSDART00000171190.2	3169	2911.17	573.984	13.783
ENSDART00000165811.2	556	299.278	25.5885	5.97695
ENSDART00000167950.2	667	409.885	0	0
ENSDART00000007487.9	873	615.376	281.876	32.0205
ENSDART00000162972.3	1568	1310.17	93.6556	4.99708
ENSDART00000171570.2	1371	1113.17	132.178	8.30058
ENSDART00000168177.2	3370	3112.17	2285.34	51.3332
ENSDART00000182440.1	3291	3033.17	12.215	0.281519
ENSDART00000162709.3	4761	4503.17	1254	19.4666
ENSDART00000125149.3	3218	2960.17	0	0
ENSDART00000168926.2	1724	1466.17	759.33	36.204
ENSDART00000169180.2	3210	2952.17	748.318	17.7197
ENSDART00000165795.2	1002	744.169	4.63708	0.435595
ENSDART00000079649.6	641	383.958	1.36292	0.248139
ENSDART00000160925.2	4365	4107.17	607.515	10.3401
ENSDART00000188827.1	4409	4151.17	32.0092	0.539032
ENSDART00000171098.2	437	181.597	1	0.384947
ENSDART00000159824.2	734	476.701	3.96043	0.580773
ENSDART00000162187.2	63	31.9286	0	0
ENSDART00000161350.2	63	31.9286	0	0
ENSDART00000193555.1	66	31.4894	0	0
ENSDART00000161459.2	60	28.9286	0	0
ENSDART00000184586.1	66	31.4894	0	0
ENSDART00000193441.1	66	31.4894	0	0
ENSDART00000185019.1	66	31.4894	0	0
ENSDART00000171681.2	60	28.9286	0	0
ENSDART00000165172.2	63	31.9286	0	0
ENSDART00000170440.2	46	22.0968	0	0
ENSDART00000168126.2	57	26.5854	0	0
ENSDART00000182863.1	63	31.9286	0	0
ENSDART00000166020.2	66	31.4894	0	0
ENSDART00000190775.1	66	31.4894	0	0
ENSDART00000167303.2	63	31.9286	0	0
ENSDART00000157393.2	52	24.75	0	0
ENSDART00000166828.2	63	31.9286	0	0
ENSDART00000159011.2	63	31.9286	0	0
ENSDART00000190235.1	66	31.4894	0	0
ENSDART00000190038.1	399	145.402	0	0
ENSDART00000164894.2	66	31.4894	0	0
ENSDART00000170926.2	63	31.9286	0	0
ENSDART00000166210.2	60	28.9286	0	0
ENSDART00000170448.2	57	26.5854	0	0
ENSDART00000171447.2	49	23.0882	0	0
ENSDART00000164734.2	55	25.2	0	0
ENSDART00000167581.2	57	26.5854	0	0
ENSDART00000185656.1	66	31.4894	0	0
ENSDART00000186087.1	63	31.9286	0	0
ENSDART00000168960.2	63	31.9286	0	0
ENSDART00000161571.2	57	26.5854	0	0
ENSDART00000161136.2	63	31.9286	0	0
ENSDART00000161763.2	63	31.9286	0	0
ENSDART00000170691.2	63	31.9286	0	0
ENSDART00000191731.1	63	31.9286	0	0
ENSDART00000113547.3	903	645.231	0.000171076	1.85347e-05
ENSDART00000159055.2	66	31.4894	0	0
ENSDART00000158148.2	63	31.9286	0	0
ENSDART00000167576.2	63	31.9286	0	0
ENSDART00000162921.2	60	28.9286	0	0
ENSDART00000182846.1	63	31.9286	0	0
ENSDART00000191760.1	63	31.9286	0	0
ENSDART00000162352.2	60	28.9286	0	0
ENSDART00000166454.2	57	26.5854	0	0
ENSDART00000180943.1	63	31.9286	0	0
ENSDART00000172223.2	56	25.5854	0	0
ENSDART00000166061.2	45	21.8	0	0
ENSDART00000171126.2	60	28.9286	0	0
ENSDART00000183757.1	63	31.9286	0	0
ENSDART00000159092.2	63	31.9286	0	0
ENSDART00000180403.1	63	31.9286	0	0
ENSDART00000192804.1	63	31.9286	0	0
ENSDART00000167932.2	60	28.9286	0	0
ENSDART00000190928.1	66	31.4894	0	0
ENSDART00000158609.2	60	28.9286	0	0
ENSDART00000192441.1	63	31.9286	0	0
ENSDART00000187002.1	896	638.289	17.9803	1.9692
ENSDART00000170206.2	61	29.9286	0	0
ENSDART00000159979.2	60	28.9286	0	0
ENSDART00000193507.1	66	31.4894	0	0
ENSDART00000159473.2	63	31.9286	0	0
ENSDART00000166370.2	63	31.9286	0	0
ENSDART00000181827.1	63	31.9286	0	0
ENSDART00000164120.2	63	31.9286	0	0
ENSDART00000168385.2	60	28.9286	0	0
ENSDART00000170860.2	63	31.9286	0	0
ENSDART00000160505.2	60	28.9286	0	0
ENSDART00000191315.1	976	718.169	0	0
ENSDART00000158978.2	907	649.231	2.31188e-07	2.4893e-08
ENSDART00000159628.2	63	31.9286	0	0
ENSDART00000171914.2	63	31.9286	0	0
ENSDART00000190142.1	66	31.4894	0	0
ENSDART00000163969.2	49	23.0882	0	0
ENSDART00000161690.2	63	31.9286	0	0
ENSDART00000186687.1	63	31.9286	0	0
ENSDART00000161734.2	64	30.8	0	0
ENSDART00000160963.2	63	31.9286	0	0
ENSDART00000186681.1	66	31.4894	0	0
ENSDART00000164889.2	63	31.9286	0	0
ENSDART00000160161.2	46	22.0968	0	0
ENSDART00000162964.2	49	23.0882	0	0
ENSDART00000131829.2	803	545.51	101.921	13.0609
ENSDART00000144883.3	780	522.656	521.228	69.7143
ENSDART00000156963.2	2986	2728.17	19.3172	0.494976
ENSDART00000161066.2	1110	852.169	0	0
ENSDART00000137179.2	1872	1614.17	2295.63	99.4176
ENSDART00000100744.4	2099	1841.17	299.709	11.3793
ENSDART00000160393.2	1044	786.169	3.79146	0.337133
ENSDART00000167980.2	834	576.432	662.721	80.3699
ENSDART00000067621.6	4363	4105.17	853.574	14.5352
ENSDART00000165084.2	5190	4932.17	15.1588	0.214851
ENSDART00000162322.2	873	615.376	155.444	17.6581
ENSDART00000190378.1	609	352.057	0	0
ENSDART00000144327.3	1479	1221.17	111.602	6.38858
ENSDART00000173911.2	412	157.64	0	0
ENSDART00000178732.2	2977	2719.17	0.204068	0.00524625
ENSDART00000164747.2	1359	1101.17	1.95421	0.124059
ENSDART00000162001.2	500	243.547	0	0
ENSDART00000103397.6	1933	1675.17	514.701	21.4786
ENSDART00000113661.4	4484	4226.17	1.6347	0.0270397
ENSDART00000052422.3	1265	1007.17	121.887	8.45989
ENSDART00000047912.9	1997	1739.17	583.537	23.4551
ENSDART00000154987.3	8955	8697.17	310.511	2.4958
ENSDART00000108999.4	2067	1809.17	13.3121	0.514373
ENSDART00000080347.6	1924	1666.17	175.753	7.37384
ENSDART00000123238.3	2118	1860.17	0	0
ENSDART00000137120.2	456	200.151	54.1291	18.9052
ENSDART00000049291.5	2868	2610.17	1917.06	51.3425
ENSDART00000147621.2	757	499.656	559.865	78.329
ENSDART00000156885.2	7386	7128.17	1018.31	9.98646
ENSDART00000157087.2	665	407.922	1.50183	0.257368
ENSDART00000176637.2	3999	3741.17	0	0
ENSDART00000159554.2	1007	749.169	0	0
ENSDART00000192041.1	525	268.396	0	0
ENSDART00000184520.1	837	579.432	0	0
ENSDART00000024330.9	3903	3645.17	217.291	4.16711
ENSDART00000173945.2	452	196.224	0	0
ENSDART00000172251.2	1479	1221.17	0	0
ENSDART00000155746.3	2001	1743.17	2141.89	85.8948
ENSDART00000154158.2	1350	1092.17	3940.95	252.244
ENSDART00000180571.1	1908	1650.17	0	0
ENSDART00000189685.1	622	364.975	0	0
ENSDART00000135009.2	659	401.922	0	0
ENSDART00000139795.2	1951	1693.17	1380.09	56.9793
ENSDART00000190366.1	1293	1035.17	0	0
ENSDART00000136751.2	726	468.701	0	0
ENSDART00000146364.3	4345	4087.17	0	0
ENSDART00000175207.2	5260	5002.17	0	0
ENSDART00000140924.2	1187	929.169	133.7	10.0588
ENSDART00000066782.7	1940	1682.17	103.383	4.29623
ENSDART00000163816.2	2323	2065.17	0	0
ENSDART00000163956.2	2431	2173.17	0	0
ENSDART00000129910.3	980	722.169	378.289	36.618
ENSDART00000139974.2	835	577.432	51.5607	6.24206
ENSDART00000030773.5	5649	5391.17	4002.99	51.9053
ENSDART00000171701.2	2346	2088.17	0.205099	0.00686606
ENSDART00000097522.5	1492	1234.17	31.2909	1.77236
ENSDART00000127483.4	5851	5593.17	98.3915	1.22973
ENSDART00000183613.1	846	588.432	0	0
ENSDART00000142998.4	12194	11936.2	57.5319	0.336941
ENSDART00000182436.1	120	29.0563	0	0
ENSDART00000159675.3	1533	1275.17	0	0
ENSDART00000156526.3	3267	3009.17	35.2834	0.819661
ENSDART00000113185.4	3130	2872.17	92.5926	2.2536
ENSDART00000148548.3	1617	1359.17	32.6465	1.67908
ENSDART00000171123.2	1156	898.169	43.5437	3.38905
ENSDART00000148879.2	651	393.94	10.7272	1.90356
ENSDART00000145410.2	2756	2498.17	4	0.11193
ENSDART00000149204.3	1221	963.169	0	0
ENSDART00000153303.2	280	57.2458	0	0
ENSDART00000149732.4	871	613.376	0	0
ENSDART00000153121.2	368	117.586	0	0
ENSDART00000090171.4	4438	4180.17	3651.23	61.0597
ENSDART00000132028.3	1779	1521.17	77.3045	3.55253
ENSDART00000057257.5	816	558.484	3.61832	0.452904
ENSDART00000057697.6	1756	1498.17	0	0
ENSDART00000164426.2	1045	787.169	0	0
ENSDART00000017850.9	1583	1325.17	134	7.06876
ENSDART00000161797.3	1006	748.169	0	0
ENSDART00000173668.2	888	630.347	0	0
ENSDART00000173934.2	1118	860.169	0	0
ENSDART00000124091.3	653	395.94	47.9966	8.47405
ENSDART00000163388.2	199	35.2064	1	1.98558
ENSDART00000146315.3	2622	2364.17	360.83	10.6692
ENSDART00000021121.8	1181	923.169	96.0534	7.27347
ENSDART00000183937.1	893	635.318	2.32507	0.255832
ENSDART00000111512.4	6213	5955.17	43.1421	0.506428
ENSDART00000172678.2	1110	852.169	10.0307	0.82284
ENSDART00000151899.2	2789	2531.17	413.41	11.4175
ENSDART00000152066.2	838	580.432	0	0
ENSDART00000041577.8	5802	5544.17	209.596	2.64276
ENSDART00000166519.2	588	331.12	22.1224	4.67042
ENSDART00000147618.2	808	550.51	0	0
ENSDART00000142716.2	673	415.866	0	0
ENSDART00000007053.9	2128	1870.17	399.262	14.924
ENSDART00000126984.3	954	696.169	0	0
ENSDART00000124920.4	6674	6416.17	4.86638	0.0530201
ENSDART00000162639.3	1596	1338.17	1	0.0522395
ENSDART00000186786.1	7484	7226.17	238.048	2.30286
ENSDART00000147034.2	2816	2558.17	63.1	1.72429
ENSDART00000021092.9	2140	1882.17	894.633	33.2274
ENSDART00000101204.4	3078	2820.17	208.306	5.16342
ENSDART00000167332.2	675	417.866	4.66354	0.780169
ENSDART00000168861.2	670	412.866	2.33646	0.395603
ENSDART00000143325.2	2207	1949.17	253.83	9.10339
ENSDART00000076696.6	2396	2138.17	6.51321	0.212943
ENSDART00000140081.2	6779	6521.17	401.425	4.30317
ENSDART00000164542.2	1924	1666.17	0	0
ENSDART00000138182.3	6809	6551.17	244.171	2.60546
ENSDART00000076687.4	2125	1867.17	0	0
ENSDART00000136342.3	1210	952.169	40.8747	3.00089
ENSDART00000154863.2	501	244.547	47.4502	13.5639
ENSDART00000055611.7	981	723.169	869.504	84.0508
ENSDART00000173471.2	785	527.632	0	0
ENSDART00000173809.2	2802	2544.17	29	0.796823
ENSDART00000052906.6	6837	6579.17	0	0
ENSDART00000183048.1	4342	4084.17	30.7534	0.52638
ENSDART00000181577.1	4441	4183.17	0	0
ENSDART00000170597.2	4489	4231.17	514.145	8.49445
ENSDART00000172709.2	4638	4380.17	341.719	5.45366
ENSDART00000170143.2	2477	2219.17	0	0
ENSDART00000164348.2	2415	2157.17	0.985191	0.0319261
ENSDART00000191414.1	2905	2647.17	0	0
ENSDART00000187058.1	2836	2578.17	0	0
ENSDART00000054843.7	1769	1511.17	143.562	6.64105
ENSDART00000138630.3	1726	1468.17	25.2771	1.20354
ENSDART00000179964.1	1230	972.169	0	0
