target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	7.4	0	0
ENSDART00000189431.1	11	8.4	0	0
ENSDART00000160762.2	345	99.5654	1	0.339784
ENSDART00000170804.2	366	117.232	0	0
ENSDART00000165410.2	350	103.717	0	0
ENSDART00000163675.2	339	94.7724	0	0
ENSDART00000171132.2	338	94.0043	0	0
ENSDART00000172037.2	344	98.7164	2	0.685412
ENSDART00000161368.2	354	106.989	1	0.316208
ENSDART00000172374.2	355	107.773	0	0
ENSDART00000167067.2	378	127.732	0	0
ENSDART00000161271.2	334	91.0585	0	0
ENSDART00000163938.2	366	117.232	0	0
ENSDART00000161622.2	445	190.906	0	0
ENSDART00000162257.2	426	172.338	0	0
ENSDART00000158119.2	318	79.4232	0	0
ENSDART00000169491.2	387	135.838	3	0.747154
ENSDART00000172528.2	396	143.979	0	0
ENSDART00000166253.2	411	157.96	0	0
ENSDART00000160948.2	323	83.0197	0	0
ENSDART00000161537.2	377	126.819	0	0
ENSDART00000159235.2	348	102.111	0	0
ENSDART00000171772.2	483	228.187	0	0
ENSDART00000167404.2	357	109.423	0	0
ENSDART00000171344.2	462	207.535	0	0
ENSDART00000168039.2	470	215.394	0	0
ENSDART00000157830.2	431	177.175	0	0
ENSDART00000166182.2	372	122.388	0	0
ENSDART00000167805.2	378	127.732	0	0
ENSDART00000159795.2	419	165.578	0	0
ENSDART00000160202.2	378	127.732	0	0
ENSDART00000163851.2	330	88.015	0	0
ENSDART00000161463.2	417	163.652	0	0
ENSDART00000164491.2	366	117.232	0	0
ENSDART00000158772.2	348	102.111	0	0
ENSDART00000167409.2	420	166.519	0	0
ENSDART00000160204.2	348	102.111	0	0
ENSDART00000166882.2	420	166.519	1	0.203164
ENSDART00000171020.2	383	132.148	0	0
ENSDART00000162456.2	366	117.232	0	0
ENSDART00000164309.2	390	138.528	0	0
ENSDART00000160996.2	369	119.844	0	0
ENSDART00000166892.2	332	89.5	0.5	0.188998
ENSDART00000171613.2	393	141.294	4	0.957738
ENSDART00000164961.2	357	109.423	1	0.309173
ENSDART00000164492.2	396	143.979	0	0
ENSDART00000158814.2	396	143.979	0	0
ENSDART00000171201.2	397	144.901	0	0
ENSDART00000164110.2	399	146.77	0	0
ENSDART00000166029.2	381	130.363	0	0
ENSDART00000165676.2	371	121.523	0	0
ENSDART00000163282.2	342	97.16	0	0
ENSDART00000167496.2	346	100.418	2	0.673796
ENSDART00000164659.2	404	151.389	0	0
ENSDART00000164489.2	350	103.717	0	0
ENSDART00000160625.2	413	159.839	0	0
ENSDART00000169436.2	387	135.838	0	0
ENSDART00000170399.2	380	129.445	0	0
ENSDART00000162378.2	358	110.275	0	0
ENSDART00000169864.2	389	137.64	0	0
ENSDART00000164059.2	336	92.4691	0	0
ENSDART00000168607.2	375	125.066	0	0
ENSDART00000161399.2	381	130.363	0	0
ENSDART00000171483.2	397	144.901	2	0.466948
ENSDART00000171356.2	339	94.7724	0	0
ENSDART00000172182.2	413	159.839	0	0
ENSDART00000113019.3	414	160.746	0	0
ENSDART00000170523.2	375	125.066	0	0
ENSDART00000160187.2	385	134.003	3	0.757385
ENSDART00000114271.4	416	162.703	1	0.20793
ENSDART00000159161.2	423	169.414	0	0
ENSDART00000162061.2	314	76.7412	0	0
ENSDART00000169803.2	998	741.435	0	0
ENSDART00000170923.2	1670	1413.43	27.6501	0.661808
ENSDART00000171190.2	3169	2912.43	1602.88	18.619
ENSDART00000165811.2	556	300.602	94.2528	10.6075
ENSDART00000167950.2	667	411.296	0	0
ENSDART00000007487.9	873	616.809	740.724	40.6271
ENSDART00000162972.3	1568	1311.43	196.549	5.07032
ENSDART00000171570.2	1371	1114.43	334.426	10.1521
ENSDART00000168177.2	3370	3113.43	3675.92	39.9426
ENSDART00000182440.1	3291	3034.43	5.34299	0.0595686
ENSDART00000162709.3	4761	4504.43	2572.55	19.3212
ENSDART00000125149.3	3218	2961.43	0	0
ENSDART00000168926.2	1724	1467.43	1395.44	32.1709
ENSDART00000169180.2	3210	2953.43	1440.22	16.4973
ENSDART00000165795.2	1002	745.435	2	0.0907677
ENSDART00000079649.6	641	385.366	0	0
ENSDART00000160925.2	4365	4108.43	1828.05	15.0529
ENSDART00000188827.1	4409	4152.43	278.123	2.26592
ENSDART00000171098.2	437	183.038	9	1.66346
ENSDART00000159824.2	734	477.98	9.83241	0.695923
ENSDART00000162187.2	63	26.4603	0	0
ENSDART00000161350.2	63	26.4603	0	0
ENSDART00000193555.1	66	29.4603	0	0
ENSDART00000161459.2	60	25.1356	0	0
ENSDART00000184586.1	66	29.4603	0	0
ENSDART00000193441.1	66	29.4603	0	0
ENSDART00000185019.1	66	29.4603	0	0
ENSDART00000171681.2	60	25.1356	0	0
ENSDART00000165172.2	63	26.4603	0	0
ENSDART00000170440.2	46	16.75	0	0
ENSDART00000168126.2	57	22.5172	0	0
ENSDART00000182863.1	63	26.4603	0	0
ENSDART00000166020.2	66	29.4603	0	0
ENSDART00000190775.1	66	29.4603	0	0
ENSDART00000167303.2	63	26.4603	0	0
ENSDART00000157393.2	52	19.7692	0.5	0.85564
ENSDART00000166828.2	63	26.4603	0	0
ENSDART00000159011.2	63	26.4603	0	0
ENSDART00000190235.1	66	29.4603	0	0
ENSDART00000190038.1	399	146.77	0	0
ENSDART00000164894.2	66	29.4603	0	0
ENSDART00000170926.2	63	26.4603	0	0
ENSDART00000166210.2	60	25.1356	0	0
ENSDART00000170448.2	57	22.5172	0	0
ENSDART00000171447.2	49	17.898	0	0
ENSDART00000164734.2	55	21.6364	0	0
ENSDART00000167581.2	57	22.5172	0	0
ENSDART00000185656.1	66	29.4603	0	0
ENSDART00000186087.1	63	26.4603	0	0
ENSDART00000168960.2	63	26.4603	0	0
ENSDART00000161571.2	57	22.5172	0	0
ENSDART00000161136.2	63	26.4603	0	0
ENSDART00000161763.2	63	26.4603	0	0
ENSDART00000170691.2	63	26.4603	0	0
ENSDART00000191731.1	63	26.4603	0	0
ENSDART00000113547.3	903	646.67	52.9405	2.76959
ENSDART00000159055.2	66	29.4603	0	0
ENSDART00000158148.2	63	26.4603	0	0
ENSDART00000167576.2	63	26.4603	0	0
ENSDART00000162921.2	60	25.1356	0	0
ENSDART00000182846.1	63	26.4603	0	0
ENSDART00000191760.1	63	26.4603	0	0
ENSDART00000162352.2	60	25.1356	0	0
ENSDART00000166454.2	57	22.5172	0	0
ENSDART00000180943.1	63	26.4603	0	0
ENSDART00000172223.2	56	21.5172	0	0
ENSDART00000166061.2	45	16.1163	0	0
ENSDART00000171126.2	60	25.1356	0	0
ENSDART00000183757.1	63	26.4603	0	0
ENSDART00000159092.2	63	26.4603	0	0
ENSDART00000180403.1	63	26.4603	0	0
ENSDART00000192804.1	63	26.4603	0	0
ENSDART00000167932.2	60	25.1356	0	0
ENSDART00000190928.1	66	29.4603	0	0
ENSDART00000158609.2	60	25.1356	0	0
ENSDART00000192441.1	63	26.4603	0	0
ENSDART00000187002.1	896	639.698	0	0
ENSDART00000170206.2	61	25.7167	0	0
ENSDART00000159979.2	60	25.1356	0	0
ENSDART00000193507.1	66	29.4603	0	0
ENSDART00000159473.2	63	26.4603	0	0
ENSDART00000166370.2	63	26.4603	0	0
