target_id	length	eff_length	est_counts	tpm
ENSDART00000189226.1	10	6	0	0
ENSDART00000189431.1	11	7	0	0
ENSDART00000160762.2	345	94.03	0	0
ENSDART00000170804.2	366	110.626	0	0
ENSDART00000165410.2	350	97.9	0	0
ENSDART00000163675.2	339	89.6073	0	0
ENSDART00000171132.2	338	88.8189	4.21609e-06	2.34836e-06
ENSDART00000172037.2	344	93.3056	0	0
ENSDART00000161368.2	354	100.94	0	0
ENSDART00000172374.2	355	101.726	0	0
ENSDART00000167067.2	378	121.019	0	0
ENSDART00000161271.2	334	85.8355	0	0
ENSDART00000163938.2	366	110.626	0	0
ENSDART00000161622.2	445	183.104	0	0
ENSDART00000162257.2	426	164.694	0	0
ENSDART00000158119.2	318	75.2691	0	0
ENSDART00000169491.2	387	128.914	0	0
ENSDART00000172528.2	396	136.837	1	0.361541
ENSDART00000166253.2	411	150.599	0	0
ENSDART00000160948.2	323	78.4094	0	0
ENSDART00000161537.2	377	120.145	0	0
ENSDART00000159235.2	348	96.3106	0	0
ENSDART00000171772.2	483	220.279	0	0
ENSDART00000167404.2	357	103.388	0	0
ENSDART00000171344.2	462	199.639	0	0
ENSDART00000168039.2	470	207.474	1	0.238449
ENSDART00000157830.2	431	169.506	0	0
ENSDART00000166182.2	372	115.716	0	0
ENSDART00000167805.2	378	121.019	0	0
ENSDART00000159795.2	419	158.096	0	0
ENSDART00000160202.2	378	121.019	0	0
ENSDART00000163851.2	330	83.1447	0	0
ENSDART00000161463.2	417	156.184	0	0
ENSDART00000164491.2	366	110.626	0	0
ENSDART00000158772.2	348	96.3106	0	0
ENSDART00000167409.2	420	159.056	0	0
ENSDART00000160204.2	348	96.3106	0	0
ENSDART00000166882.2	420	159.056	0	0
ENSDART00000171020.2	383	125.33	0	0
ENSDART00000162456.2	366	110.626	0	0
ENSDART00000164309.2	390	131.502	0	0
ENSDART00000160996.2	369	113.187	0	0
ENSDART00000166892.2	332	84.5049	1.5	0.878152
ENSDART00000171613.2	393	134.151	2.85516	1.05293
ENSDART00000164961.2	357	103.388	0	0
ENSDART00000164492.2	396	136.837	2	0.723083
ENSDART00000158814.2	396	136.837	0	0
ENSDART00000171201.2	397	137.681	0	0
ENSDART00000164110.2	399	139.517	0	0
ENSDART00000166029.2	381	123.616	0	0
ENSDART00000165676.2	371	114.898	0	0
ENSDART00000163282.2	342	91.8739	0	0
ENSDART00000167496.2	346	94.7427	0	0
ENSDART00000164659.2	404	144.059	0	0
ENSDART00000164489.2	350	97.9	0	0
ENSDART00000160625.2	413	152.437	0	0
ENSDART00000169436.2	387	128.914	0	0
ENSDART00000170399.2	380	122.751	0	0
ENSDART00000162378.2	358	104.186	0	0
ENSDART00000169864.2	389	130.665	2	0.757239
ENSDART00000164059.2	336	87.2826	0	0
